"","id","PSU","gender","a1","a4","a4a","a5","a8","c15_a","c15_b","c15_c","k12","k7","k12a","k13","k3","k5","k26b_a","c6a","c6g","year","wave","province","time","age","corhort","female","marriage","edu","eduyear","hukouRural","race","party","party_parter","incomeFam","occ","job","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2822",2822,453,2,1973,6,2,5,1,97,997,997,5,1,15000,NA,997,997,5,4,4,2009,2,"广西壮族自治区",0,36,2,1,1,1,6,0,1,0,0,15000,997,997,0,1,1,0,0
"2823",2823,453,2,1985,12,5,5,1,5,1,5,5,5,8,NA,2,8,5,3,3,2009,2,"广西壮族自治区",0,24,1,1,0,3,12,0,1,0,0,NA,8,2,0,2,2,0,0
"2824",2824,453,1,1981,15,4,1,1,5,1,5,1,1,NA,20000,3,8,9,1,1,2009,2,"广西壮族自治区",0,28,1,0,1,3,15,1,1,0,NA,20000,8,3,0,4,4,1,1
"2825",2825,453,2,1984,9,3,1,1,97,997,997,1,1,NA,10000,1,997,5,1,1,2009,2,"广西壮族自治区",0,25,1,1,1,2,9,1,1,0,0,10000,997,1,0,4,4,1,1
"2826",2826,453,2,1963,6,2,1,1,97,997,997,1,1,NA,5000,1,997,5,1,8,2009,2,"广西壮族自治区",0,46,2,1,1,1,6,1,1,0,0,5000,997,1,0,4,-3,1,NA
"2827",2827,453,2,1944,3,1,1,1,97,997,997,5,1,30000,NA,1,997,5,1,3,2009,2,"广西壮族自治区",0,65,3,1,1,0,3,1,1,0,0,30000,997,1,0,4,2,1,0
"2828",2828,453,2,1989,12,4,1,1,5,1,5,1,5,NA,10000,10,8,7,1,1,2009,2,"广西壮族自治区",0,20,1,1,0,3,12,1,1,0,NA,10000,8,10,0,4,4,1,1
"2829",2829,453,2,1969,99,3,1,1,97,997,997,5,1,15000,NA,1,997,9,1,1,2009,2,"广西壮族自治区",0,40,2,1,1,2,99,1,1,0,NA,15000,997,1,0,4,4,1,1
"2830",2830,453,1,1986,9,3,1,1,97,997,997,5,5,5000,NA,3,8,9,8,8,2009,2,"广西壮族自治区",0,23,1,0,0,2,9,1,1,0,NA,5000,8,3,0,-3,-3,NA,NA
"2831",2831,453,1,1955,6,2,1,1,5,5,5,5,1,9,NA,3,8,7,2,2,2009,2,"广西壮族自治区",0,54,3,0,1,1,6,1,1,0,NA,NA,8,3,0,3,3,1,1
"2832",2832,453,1,1970,6,2,1,1,97,997,997,5,1,1560,NA,1,997,5,2,2,2009,2,"广西壮族自治区",0,39,2,0,1,1,6,1,1,0,0,1560,997,1,0,3,3,1,1
"2833",2833,453,1,1986,15,6,1,1,5,1,5,5,5,20000,NA,997,997,7,1,2,2009,2,"广西壮族自治区",0,23,1,0,0,4,15,1,1,0,NA,20000,997,997,0,4,3,1,1
"2834",2834,453,2,1969,11,5,5,1,97,997,997,5,1,9,NA,3,8,5,2,2,2009,2,"广西壮族自治区",0,40,2,1,1,3,11,0,1,0,0,NA,8,3,0,3,3,1,1
"2835",2835,453,2,1970,6,2,1,1,5,5,5,5,1,9,NA,3,8,5,3,3,2009,2,"广西壮族自治区",0,39,2,1,1,1,6,1,1,0,0,NA,8,3,0,2,2,0,0
"2836",2836,453,2,1979,9,3,1,1,97,997,997,1,1,NA,4000,997,997,5,1,8,2009,2,"广西壮族自治区",0,30,2,1,1,2,9,1,1,0,0,4000,997,997,0,4,-3,1,NA
"2837",2837,453,1,1941,11,4,1,1,5,3,5,5,1,8,NA,997,997,5,8,8,2009,2,"广西壮族自治区",0,68,3,0,1,3,11,1,1,0,0,NA,997,997,0,-3,-3,NA,NA
"2838",2838,453,1,1954,8,3,1,1,97,997,997,5,1,28000,NA,5,8,1,2,2,2009,2,"广西壮族自治区",0,55,3,0,1,2,8,1,1,0,1,28000,8,5,0,3,3,1,1
"2839",2839,453,2,1960,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,3,3,2009,2,"广西壮族自治区",0,49,2,1,1,1,6,1,1,0,0,NA,997,1,0,2,2,0,0
"2840",2840,453,1,1969,6,2,1,1,97,997,997,1,1,NA,2300,1,997,7,3,3,2009,2,"广西壮族自治区",0,40,2,0,1,1,6,1,1,0,NA,2300,997,1,0,2,2,0,0
"2841",2841,453,1,1983,12,5,5,1,5,3,5,5,1,50000,NA,5,10,5,3,3,2009,2,"广西壮族自治区",0,26,1,0,1,3,12,0,1,0,0,50000,10,5,0,2,2,0,0
"2842",2842,453,2,1944,1,1,1,1,97,997,997,5,1,8,NA,997,997,5,1,1,2009,2,"广西壮族自治区",0,65,3,1,1,0,1,1,1,0,0,NA,997,997,0,4,4,1,1
"2843",2843,453,2,1952,9,3,1,1,97,997,997,1,1,NA,4000,1,997,5,2,2,2009,2,"广西壮族自治区",0,57,3,1,1,2,9,1,1,0,0,4000,997,1,0,3,3,1,1
"2844",2844,453,2,1952,1,1,1,1,97,997,997,5,1,8000,NA,3,8,7,8,8,2009,2,"广西壮族自治区",0,57,3,1,1,0,1,1,1,0,NA,8000,8,3,0,-3,-3,NA,NA
"2845",2845,453,1,1957,5,1,1,1,97,997,997,5,1,20000,NA,3,8,5,1,4,2009,2,"广西壮族自治区",0,52,3,0,1,0,5,1,1,0,0,20000,8,3,0,4,1,1,0
"2846",2846,453,1,1956,0,1,1,1,97,997,997,1,1,NA,20000,1,997,5,1,1,2009,2,"广西壮族自治区",0,53,3,0,1,0,0,1,1,0,0,20000,997,1,0,4,4,1,1
"2847",2847,453,1,1963,5,1,1,1,97,997,997,1,1,NA,6000,1,997,5,1,1,2009,2,"广西壮族自治区",0,46,2,0,1,0,5,1,1,0,0,6000,997,1,0,4,4,1,1
"2848",2848,501,1,1974,7,2,5,1,97,997,997,5,1,8,NA,2,7,7,1,2,2009,2,"重庆市",0,35,2,0,1,1,7,0,1,0,NA,NA,7,2,1,4,3,1,1
"2849",2849,501,2,1962,15,6,5,1,5,1,5,5,1,1e+05,NA,77,8,1,2,2,2009,2,"重庆市",0,47,2,1,1,4,15,0,1,0,1,1e+05,8,77,0,3,3,1,1
"2850",2850,501,2,1970,5,2,1,1,97,997,997,5,1,40000,NA,5,97,5,1,2,2009,2,"重庆市",0,39,2,1,1,1,5,1,1,0,0,40000,97,5,0,4,3,1,1
"2851",2851,501,2,1986,17,7,5,1,5,3,5,1,5,NA,8,10,3,7,2,2,2009,2,"重庆市",0,23,1,1,0,4,17,0,1,0,NA,NA,3,10,1,3,3,1,1
"2852",2852,501,2,1980,9,3,1,1,97,997,997,5,1,3500,NA,997,997,5,2,3,2009,2,"重庆市",0,29,1,1,1,2,9,1,1,0,0,3500,997,997,0,3,2,1,0
"2853",2853,501,1,1973,16,7,5,9,5,1,5,5,1,40000,NA,997,997,1,1,2,2009,2,"重庆市",0,36,2,0,1,4,16,0,NA,0,1,40000,997,997,0,4,3,1,1
"2854",2854,501,2,1971,9,3,1,1,97,997,997,5,1,9,NA,9,2,5,1,1,2009,2,"重庆市",0,38,2,1,1,2,9,1,1,0,0,NA,2,9,1,4,4,1,1
"2855",2855,501,1,1967,6,2,5,1,97,997,997,5,1,8,NA,5,10,7,1,2,2009,2,"重庆市",0,42,2,0,1,1,6,0,1,0,NA,NA,10,5,0,4,3,1,1
"2856",2856,501,2,1987,18,7,1,1,5,1,1,1,5,NA,8,997,997,7,2,1,2009,2,"重庆市",0,22,1,1,0,4,18,1,1,0,NA,NA,997,997,0,3,4,1,1
"2857",2857,501,1,1985,16,7,1,1,5,1,5,1,5,NA,40000,2,3,7,1,2,2009,2,"重庆市",0,24,1,0,0,4,16,1,1,0,NA,40000,3,2,1,4,3,1,1
"2858",2858,501,2,1973,9,3,5,1,97,997,997,5,1,8,NA,2,99,7,2,2,2009,2,"重庆市",0,36,2,1,1,2,9,0,1,0,NA,NA,99,2,0,3,3,1,1
"2859",2859,501,2,1985,16,7,5,1,1,3,5,5,1,9,NA,10,7,1,2,2,2009,2,"重庆市",0,24,1,1,1,4,16,0,1,1,1,NA,7,10,1,3,3,1,1
"2860",2860,501,1,1989,11,5,1,1,5,1,5,1,5,NA,9,10,10,7,1,2,2009,2,"重庆市",0,20,1,0,0,3,11,1,1,0,NA,NA,10,10,0,4,3,1,1
"2861",2861,501,2,1941,0,1,5,1,97,997,997,5,1,13000,NA,1,997,5,1,2,2009,2,"重庆市",0,68,3,1,1,0,0,0,1,0,0,13000,997,1,0,4,3,1,1
"2862",2862,501,1,1964,4,1,1,1,97,997,997,5,1,8,NA,5,10,5,1,2,2009,2,"重庆市",0,45,2,0,1,0,4,1,1,0,0,NA,10,5,0,4,3,1,1
"2863",2863,501,1,1960,3,1,5,1,97,997,997,5,1,5000,NA,997,997,5,1,2,2009,2,"重庆市",0,49,2,0,1,0,3,0,1,0,0,5000,997,997,0,4,3,1,1
"2864",2864,501,1,1983,12,4,1,1,97,997,997,1,1,NA,8,997,997,1,1,4,2009,2,"重庆市",0,26,1,0,1,3,12,1,1,0,1,NA,997,997,0,4,1,1,0
"2865",2865,501,1,1984,16,7,5,1,1,1,5,5,1,9,NA,7,77,5,1,3,2009,2,"重庆市",0,25,1,0,1,4,16,0,1,1,0,NA,77,7,0,4,2,1,0
"2866",2866,501,1,1982,15,6,5,1,5,1,5,5,1,9,NA,9,10,5,1,2,2009,2,"重庆市",0,27,1,0,1,4,15,0,1,0,0,NA,10,9,0,4,3,1,1
"2867",2867,501,2,1953,6,2,5,1,97,997,997,5,1,8,NA,5,3,1,2,2,2009,2,"重庆市",0,56,3,1,1,1,6,0,1,0,1,NA,3,5,1,3,3,1,1
"2868",2868,501,2,1973,99,3,1,1,97,997,997,5,1,8,NA,7,96,5,1,1,2009,2,"重庆市",0,36,2,1,1,2,99,1,1,0,0,NA,96,7,0,4,4,1,1
"2869",2869,501,1,1979,16,7,5,1,5,3,5,5,5,60000,NA,5,2,7,2,2,2009,2,"重庆市",0,30,2,0,0,4,16,0,1,0,NA,60000,2,5,1,3,3,1,1
"2870",2870,501,2,1950,9,3,5,1,5,5,5,5,1,8,NA,5,10,5,2,2,2009,2,"重庆市",0,59,3,1,1,2,9,0,1,0,0,NA,10,5,0,3,3,1,1
"2871",2871,502,1,1967,6,2,1,1,97,997,997,1,1,NA,10000,1,997,5,2,8,2009,2,"重庆市",0,42,2,0,1,1,6,1,1,0,0,10000,997,1,0,3,-3,1,NA
"2872",2872,502,1,1941,5,2,1,1,97,997,997,5,1,15000,NA,997,997,5,1,1,2009,2,"重庆市",0,68,3,0,1,1,5,1,1,0,0,15000,997,997,0,4,4,1,1
"2873",2873,502,1,1969,2,1,1,1,97,997,997,1,1,NA,3500,1,997,5,1,2,2009,2,"重庆市",0,40,2,0,1,0,2,1,1,0,0,3500,997,1,0,4,3,1,1
"2874",2874,502,1,1939,1,1,1,1,97,997,997,1,5,NA,1800,1,997,7,2,2,2009,2,"重庆市",0,70,4,0,0,0,1,1,1,0,NA,1800,997,1,0,3,3,1,1
"2875",2875,502,2,1963,6,2,1,1,97,997,997,1,1,NA,10000,1,997,5,1,8,2009,2,"重庆市",0,46,2,1,1,1,6,1,1,0,0,10000,997,1,0,4,-3,1,NA
"2876",2876,502,1,1943,0,1,1,1,1,3,5,1,4,NA,4000,1,997,7,1,2,2009,2,"重庆市",0,66,3,0,0,0,0,1,1,1,NA,4000,997,1,0,4,3,1,1
"2877",2877,502,2,1951,0,1,1,1,97,997,997,1,1,NA,2600,1,997,5,1,8,2009,2,"重庆市",0,58,3,1,1,0,0,1,1,0,0,2600,997,1,0,4,-3,1,NA
"2878",2878,502,2,1939,5,2,1,1,97,997,997,5,1,16000,NA,1,997,1,1,2,2009,2,"重庆市",0,70,4,1,1,1,5,1,1,0,1,16000,997,1,0,4,3,1,1
"2879",2879,502,2,1968,6,2,1,1,97,997,997,1,1,NA,2500,1,997,5,1,8,2009,2,"重庆市",0,41,2,1,1,1,6,1,1,0,0,2500,997,1,0,4,-3,1,NA
"2880",2880,502,1,1967,6,2,1,1,97,997,997,1,1,NA,2500,1,997,5,1,1,2009,2,"重庆市",0,42,2,0,1,1,6,1,1,0,0,2500,997,1,0,4,4,1,1
"2881",2881,502,2,1943,0,1,1,1,97,997,997,1,1,NA,4000,1,997,5,1,1,2009,2,"重庆市",0,66,3,1,1,0,0,1,1,0,0,4000,997,1,0,4,4,1,1
"2882",2882,502,2,1970,5,2,1,1,5,3,5,1,1,NA,20000,1,997,5,2,2,2009,2,"重庆市",0,39,2,1,1,1,5,1,1,0,0,20000,997,1,0,3,3,1,1
"2883",2883,502,2,1982,9,3,1,1,5,3,5,5,1,10000,NA,1,997,5,2,3,2009,2,"重庆市",0,27,1,1,1,2,9,1,1,0,0,10000,997,1,0,3,2,1,0
"2884",2884,502,2,1961,6,2,1,1,97,997,997,5,1,20000,NA,1,997,5,1,2,2009,2,"重庆市",0,48,2,1,1,1,6,1,1,0,0,20000,997,1,0,4,3,1,1
"2885",2885,502,1,1948,1,1,1,1,1,3,5,1,1,NA,1500,1,997,1,1,2,2009,2,"重庆市",0,61,3,0,1,0,1,1,1,1,1,1500,997,1,0,4,3,1,1
"2886",2886,502,1,1949,7,2,1,1,5,1,9,1,1,NA,4000,1,997,5,1,2,2009,2,"重庆市",0,60,3,0,1,1,7,1,1,0,0,4000,997,1,0,4,3,1,1
"2887",2887,502,1,1963,4,2,1,1,97,997,997,5,4,2000,NA,1,997,7,1,2,2009,2,"重庆市",0,46,2,0,0,1,4,1,1,0,NA,2000,997,1,0,4,3,1,1
"2888",2888,502,2,1949,0,1,1,1,97,997,997,5,1,10000,NA,1,997,5,1,2,2009,2,"重庆市",0,60,3,1,1,0,0,1,1,0,0,10000,997,1,0,4,3,1,1
"2889",2889,502,2,1973,6,2,1,1,97,997,997,1,1,NA,2200,1,997,5,1,3,2009,2,"重庆市",0,36,2,1,1,1,6,1,1,0,0,2200,997,1,0,4,2,1,0
"2890",2890,502,1,1945,6,3,1,1,97,997,997,1,1,NA,3000,1,997,5,1,2,2009,2,"重庆市",0,64,3,0,1,2,6,1,1,0,0,3000,997,1,0,4,3,1,1
"2891",2891,502,1,1954,6,2,1,1,97,997,997,1,1,NA,15000,1,997,5,1,2,2009,2,"重庆市",0,55,3,0,1,1,6,1,1,0,0,15000,997,1,0,4,3,1,1
"2892",2892,502,2,1957,0,1,1,1,97,997,997,1,1,NA,18000,1,997,5,2,8,2009,2,"重庆市",0,52,3,1,1,0,0,1,1,0,0,18000,997,1,0,3,-3,1,NA
"2893",2893,502,2,1952,0,1,1,1,97,997,997,5,4,10000,NA,1,997,7,2,2,2009,2,"重庆市",0,57,3,1,0,0,0,1,1,0,NA,10000,997,1,0,3,3,1,1
"2894",2894,502,2,1969,0,1,1,1,97,997,997,5,1,8,NA,1,997,7,2,2,2009,2,"重庆市",0,40,2,1,1,0,0,1,1,0,NA,NA,997,1,0,3,3,1,1
"2895",2895,502,2,1943,1,1,1,1,97,997,997,1,1,NA,1300,1,997,5,1,8,2009,2,"重庆市",0,66,3,1,1,0,1,1,1,0,0,1300,997,1,0,4,-3,1,NA
"2896",2896,502,2,1963,5,2,1,1,5,3,5,5,1,45000,NA,1,997,7,2,2,2009,2,"重庆市",0,46,2,1,1,1,5,1,1,0,NA,45000,997,1,0,3,3,1,1
"2897",2897,502,2,1943,0,1,1,1,97,997,997,1,1,NA,8,997,997,5,1,2,2009,2,"重庆市",0,66,3,1,1,0,0,1,1,0,0,NA,997,997,0,4,3,1,1
"2898",2898,502,2,1951,1,1,1,1,97,997,997,1,1,NA,35000,1,997,1,1,2,2009,2,"重庆市",0,58,3,1,1,0,1,1,1,0,1,35000,997,1,0,4,3,1,1
"2899",2899,502,2,1954,0,1,1,1,97,997,997,1,1,NA,1600,1,997,5,1,8,2009,2,"重庆市",0,55,3,1,1,0,0,1,1,0,0,1600,997,1,0,4,-3,1,NA
"2900",2900,502,1,1949,9,3,1,1,97,997,997,1,1,NA,3000,1,997,5,1,3,2009,2,"重庆市",0,60,3,0,1,2,9,1,1,0,0,3000,997,1,0,4,2,1,0
"2901",2901,502,1,1947,0,1,1,1,97,997,997,1,4,NA,400,1,997,7,1,8,2009,2,"重庆市",0,62,3,0,0,0,0,1,1,0,NA,400,997,1,0,4,-3,1,NA
"2902",2902,502,2,1951,0,1,1,1,97,997,997,1,1,NA,4000,1,997,5,1,2,2009,2,"重庆市",0,58,3,1,1,0,0,1,1,0,0,4000,997,1,0,4,3,1,1
"2903",2903,502,2,1943,0,1,1,1,97,997,997,1,1,NA,12000,1,997,5,2,2,2009,2,"重庆市",0,66,3,1,1,0,0,1,1,0,0,12000,997,1,0,3,3,1,1
"2904",2904,502,1,1944,12,4,1,1,97,997,997,5,1,25000,NA,1,997,5,1,3,2009,2,"重庆市",0,65,3,0,1,3,12,1,1,0,0,25000,997,1,0,4,2,1,0
"2905",2905,502,2,1950,0,1,1,1,97,997,997,1,1,NA,12000,1,997,5,1,2,2009,2,"重庆市",0,59,3,1,1,0,0,1,1,0,0,12000,997,1,0,4,3,1,1
"2906",2906,502,1,1951,0,1,1,1,97,997,997,1,5,NA,8,1,997,7,3,8,2009,2,"重庆市",0,58,3,0,0,0,0,1,1,0,NA,NA,997,1,0,2,-3,0,NA
"2907",2907,502,2,1948,4,2,1,1,97,997,997,1,4,NA,8,1,997,7,2,2,2009,2,"重庆市",0,61,3,1,0,1,4,1,1,0,NA,NA,997,1,0,3,3,1,1
"2908",2908,502,2,1943,0,1,1,1,97,997,997,1,1,NA,18000,1,997,1,1,2,2009,2,"重庆市",0,66,3,1,1,0,0,1,1,0,1,18000,997,1,0,4,3,1,1
"2909",2909,502,1,1942,4,1,1,1,97,997,997,1,1,NA,10000,1,997,5,1,8,2009,2,"重庆市",0,67,3,0,1,0,4,1,1,0,0,10000,997,1,0,4,-3,1,NA
"2910",2910,502,1,1949,6,2,1,1,97,997,997,5,1,8,NA,1,997,5,1,2,2009,2,"重庆市",0,60,3,0,1,1,6,1,1,0,0,NA,997,1,0,4,3,1,1
"2911",2911,502,1,1957,11,4,1,1,1,3,1,5,1,26000,NA,1,997,5,1,3,2009,2,"重庆市",0,52,3,0,1,3,11,1,1,1,0,26000,997,1,0,4,2,1,0
"2912",2912,502,2,1961,2,1,1,1,97,997,997,1,1,NA,18000,1,997,5,1,2,2009,2,"重庆市",0,48,2,1,1,0,2,1,1,0,0,18000,997,1,0,4,3,1,1
"2913",2913,502,2,1958,1,1,1,1,97,997,997,5,1,20000,NA,1,997,5,1,1,2009,2,"重庆市",0,51,3,1,1,0,1,1,1,0,0,20000,997,1,0,4,4,1,1
"2914",2914,502,2,1953,5,2,1,1,97,997,997,5,1,26000,NA,1,997,1,1,2,2009,2,"重庆市",0,56,3,1,1,1,5,1,1,0,1,26000,997,1,0,4,3,1,1
"2915",2915,502,2,1964,7,3,1,1,97,997,997,1,1,NA,15000,1,997,5,1,2,2009,2,"重庆市",0,45,2,1,1,2,7,1,1,0,0,15000,997,1,0,4,3,1,1
"2916",2916,502,1,1964,8,3,1,1,97,997,997,5,1,18000,NA,1,997,5,1,2,2009,2,"重庆市",0,45,2,0,1,2,8,1,1,0,0,18000,997,1,0,4,3,1,1
"2917",2917,502,1,1963,9,3,1,1,97,997,997,1,1,NA,9,1,997,5,1,2,2009,2,"重庆市",0,46,2,0,1,2,9,1,1,0,0,NA,997,1,0,4,3,1,1
"2918",2918,502,1,1963,9,3,1,1,97,997,997,1,1,NA,3000,1,997,5,1,2,2009,2,"重庆市",0,46,2,0,1,2,9,1,1,0,0,3000,997,1,0,4,3,1,1
"2919",2919,502,1,1944,6,2,1,1,97,997,997,1,1,NA,3500,997,997,5,1,2,2009,2,"重庆市",0,65,3,0,1,1,6,1,1,0,0,3500,997,997,0,4,3,1,1
"2920",2920,502,1,1954,5,2,1,1,97,997,997,5,1,16000,NA,1,997,5,1,2,2009,2,"重庆市",0,55,3,0,1,1,5,1,1,0,0,16000,997,1,0,4,3,1,1
"2921",2921,502,1,1944,8,3,1,1,1,5,5,1,1,NA,9,1,997,5,1,1,2009,2,"重庆市",0,65,3,0,1,2,8,1,1,1,0,NA,997,1,0,4,4,1,1
"2922",2922,502,2,1953,9,3,1,9,97,997,997,5,1,10000,NA,1,997,5,2,2,2009,2,"重庆市",0,56,3,1,1,2,9,1,NA,0,0,10000,997,1,0,3,3,1,1
"2923",2923,502,2,1974,5,2,1,1,97,997,997,5,1,12000,NA,1,997,5,1,2,2009,2,"重庆市",0,35,2,1,1,1,5,1,1,0,0,12000,997,1,0,4,3,1,1
"2924",2924,502,2,1948,0,1,1,1,97,997,997,5,1,6000,NA,1,997,5,1,2,2009,2,"重庆市",0,61,3,1,1,0,0,1,1,0,0,6000,997,1,0,4,3,1,1
"2925",2925,502,2,1945,6,2,1,1,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"重庆市",0,64,3,1,1,1,6,1,1,0,0,NA,997,1,0,4,4,1,1
"2926",2926,502,2,1946,2,1,5,1,5,3,5,5,1,3000,NA,10,6,5,1,1,2009,2,"重庆市",0,63,3,1,1,0,2,0,1,0,0,3000,6,10,1,4,4,1,1
"2927",2927,502,1,1962,1,1,1,1,97,997,997,1,1,NA,2000,1,997,5,1,3,2009,2,"重庆市",0,47,2,0,1,0,1,1,1,0,0,2000,997,1,0,4,2,1,0
"2928",2928,502,2,1949,0,1,5,1,97,997,997,1,1,NA,8,1,997,1,1,2,2009,2,"重庆市",0,60,3,1,1,0,0,0,1,0,1,NA,997,1,0,4,3,1,1
"2929",2929,502,1,1977,9,3,1,1,97,997,997,1,5,NA,1000,1,997,7,1,8,2009,2,"重庆市",0,32,2,0,0,2,9,1,1,0,NA,1000,997,1,0,4,-3,1,NA
"2930",2930,502,2,1956,11,5,5,1,1,3,5,5,1,15000,NA,9,99,5,1,1,2009,2,"重庆市",0,53,3,1,1,3,11,0,1,1,0,15000,99,9,0,4,4,1,1
"2931",2931,502,1,1976,9,3,1,1,97,997,997,1,1,NA,3000,997,997,5,1,1,2009,2,"重庆市",0,33,2,0,1,2,9,1,1,0,0,3000,997,997,0,4,4,1,1
"2932",2932,502,2,1976,9,3,1,1,97,997,997,1,1,NA,3500,1,997,5,1,2,2009,2,"重庆市",0,33,2,1,1,2,9,1,1,0,0,3500,997,1,0,4,3,1,1
"2933",2933,502,2,1962,11,4,1,1,5,1,5,9,1,4000,NA,997,997,5,1,2,2009,2,"重庆市",0,47,2,1,1,3,11,1,1,0,0,4000,997,997,0,4,3,1,1
"2934",2934,502,2,1940,1,1,5,1,5,3,5,5,1,3600,NA,3,8,5,1,2,2009,2,"重庆市",0,69,3,1,1,0,1,0,1,0,0,3600,8,3,0,4,3,1,1
"2935",2935,502,1,1963,8,3,1,9,5,1,5,5,1,18000,NA,1,997,5,1,2,2009,2,"重庆市",0,46,2,0,1,2,8,1,NA,0,0,18000,997,1,0,4,3,1,1
"2936",2936,502,1,1954,12,4,1,1,97,997,997,1,1,NA,8,1,997,5,1,2,2009,2,"重庆市",0,55,3,0,1,3,12,1,1,0,0,NA,997,1,0,4,3,1,1
"2937",2937,502,2,1968,6,2,1,1,97,997,997,1,1,NA,4500,1,997,5,1,1,2009,2,"重庆市",0,41,2,1,1,1,6,1,1,0,0,4500,997,1,0,4,4,1,1
"2938",2938,502,2,1940,2,1,1,1,97,997,997,1,4,NA,8,1,997,7,1,1,2009,2,"重庆市",0,69,3,1,0,0,2,1,1,0,NA,NA,997,1,0,4,4,1,1
"2939",2939,502,2,1954,0,1,1,1,97,997,997,1,1,NA,8,1,997,5,1,1,2009,2,"重庆市",0,55,3,1,1,0,0,1,1,0,0,NA,997,1,0,4,4,1,1
"2940",2940,502,2,1949,0,1,1,1,97,997,997,5,1,8000,NA,997,997,5,1,3,2009,2,"重庆市",0,60,3,1,1,0,0,1,1,0,0,8000,997,997,0,4,2,1,0
"2941",2941,502,2,1948,0,1,1,1,97,997,997,1,1,NA,4000,1,997,5,1,1,2009,2,"重庆市",0,61,3,1,1,0,0,1,1,0,0,4000,997,1,0,4,4,1,1
"2942",2942,502,2,1979,5,1,5,1,97,997,997,5,1,8,NA,997,997,5,1,1,2009,2,"重庆市",0,30,2,1,1,0,5,0,1,0,0,NA,997,997,0,4,4,1,1
"2943",2943,502,1,1949,9,3,5,1,5,5,5,5,1,14000,NA,5,9,5,2,8,2009,2,"重庆市",0,60,3,0,1,2,9,0,1,0,0,14000,9,5,1,3,-3,1,NA
"2944",2944,511,1,1987,9,3,1,1,97,997,997,5,5,8,NA,997,997,5,2,8,2009,2,"四川省",0,22,1,0,0,2,9,1,1,0,0,NA,997,997,0,3,-3,1,NA
"2945",2945,511,2,1975,4,2,1,1,97,997,997,5,1,1500,NA,5,10,7,2,2,2009,2,"四川省",0,34,2,1,1,1,4,1,1,0,NA,1500,10,5,0,3,3,1,1
"2946",2946,511,1,1963,12,4,5,1,1,1,5,5,1,20000,NA,5,2,7,2,2,2009,2,"四川省",0,46,2,0,1,3,12,0,1,1,NA,20000,2,5,1,3,3,1,1
"2947",2947,511,1,1968,15,6,5,1,5,3,5,5,1,50000,NA,10,2,5,2,4,2009,2,"四川省",0,41,2,0,1,4,15,0,1,0,0,50000,2,10,1,3,1,1,0
"2948",2948,511,1,1957,10,4,5,1,5,1,5,5,1,10000,NA,997,997,5,2,2,2009,2,"四川省",0,52,3,0,1,3,10,0,1,0,0,10000,997,997,0,3,3,1,1
"2949",2949,511,2,1940,4,1,5,1,5,5,5,5,1,20000,NA,5,2,1,1,1,2009,2,"四川省",0,69,3,1,1,0,4,0,1,0,1,20000,2,5,1,4,4,1,1
"2950",2950,511,1,1957,9,3,5,1,5,1,5,5,1,15000,NA,5,2,5,2,2,2009,2,"四川省",0,52,3,0,1,2,9,0,1,0,0,15000,2,5,1,3,3,1,1
"2951",2951,511,1,1964,12,4,5,1,1,1,5,5,1,20000,NA,5,2,5,1,2,2009,2,"四川省",0,45,2,0,1,3,12,0,1,1,0,20000,2,5,1,4,3,1,1
"2952",2952,511,1,1964,9,3,5,1,1,5,5,5,1,12000,NA,5,2,7,1,1,2009,2,"四川省",0,45,2,0,1,2,9,0,1,1,NA,12000,2,5,1,4,4,1,1
"2953",2953,511,2,1963,9,3,5,1,5,3,5,5,1,10000,NA,5,99,5,1,2,2009,2,"四川省",0,46,2,1,1,2,9,0,1,0,0,10000,99,5,0,4,3,1,1
"2954",2954,511,2,1963,12,4,5,1,5,3,5,5,1,20000,NA,5,9,7,2,8,2009,2,"四川省",0,46,2,1,1,3,12,0,1,0,NA,20000,9,5,1,3,-3,1,NA
"2955",2955,511,2,1950,9,3,5,1,97,997,997,5,1,8,NA,997,997,5,1,8,2009,2,"四川省",0,59,3,1,1,2,9,0,1,0,0,NA,997,997,0,4,-3,1,NA
"2956",2956,511,1,1947,8,3,1,1,5,1,5,5,1,19200,NA,7,2,5,1,2,2009,2,"四川省",0,62,3,0,1,2,8,1,1,0,0,19200,2,7,1,4,3,1,1
"2957",2957,511,2,1970,9,3,5,1,5,5,5,5,1,4500,NA,997,997,7,1,4,2009,2,"四川省",0,39,2,1,1,2,9,0,1,0,NA,4500,997,997,0,4,1,1,0
"2958",2958,511,2,1958,9,3,5,1,5,1,5,5,1,12000,NA,5,2,5,2,4,2009,2,"四川省",0,51,3,1,1,2,9,0,1,0,0,12000,2,5,1,3,1,1,0
"2959",2959,511,2,1951,0,1,5,1,97,997,997,1,1,NA,14400,1,997,5,2,2,2009,2,"四川省",0,58,3,1,1,0,0,0,1,0,0,14400,997,1,0,3,3,1,1
"2960",2960,511,1,1967,9,3,5,1,1,3,5,5,1,10050,NA,5,2,9,1,1,2009,2,"四川省",0,42,2,0,1,2,9,0,1,1,NA,10050,2,5,1,4,4,1,1
