"","id","v3_1","v3_2","v3_3","a1b1","a1c1","a1d1","a1e1","a2","a3","a4a","b3","b5a","b11a2","c5a1","d4a","d4b","d4c","f1a_1","f1a_2","f1a_3","year","wave","time","female","age","corhort","marriage","hukouRural","edu","race","party","socialLevel","incomePer","incomeFam","occ","occR","trust_gover","trust_quxian","trust_xiangzhen","trust_goverR","trust_quxianR","trust_xiangzhenR"
"7795",10118,33,92,185,1,1985,4,2,1,4,1,1,2,20000,20000,4,4,3,2,2,2,2021,4,1,0,36,2,1,1,3,1,0,4,20000,20000,2,1,2,2,2,0,0,0
"7796",10120,43,41,364,1,1963,8,2,1,1,2,1,3,80000,175000,2,3,2,4,3,3,2021,4,1,0,58,3,1,0,4,1,1,2,80000,175000,3,1,4,3,3,1,1,1
"7797",10122,33,122,165,2,1989,3,2,1,4,1,1,5,62000,120000,4,4,4,3,3,3,2021,4,1,1,32,2,1,1,2,1,0,4,62000,120000,5,0,3,3,3,1,1,1
"7798",10123,43,72,379,1,1968,3,2,1,4,1,2,10,4500,120000,4,3,-1,4,2,2,2021,4,1,0,53,3,1,1,2,1,0,4,4500,120000,10,0,4,2,2,1,0,0
"7799",10124,43,95,367,2,1962,3,2,1,4,1,NA,NA,-8,-1,5,5,3,4,4,-1,2021,4,1,1,59,3,1,1,2,1,0,5,NA,NA,NA,NA,4,4,-1,1,1,0
"7800",10125,43,95,367,2,1983,3,2,1,2,1,1,7,36000,50000,5,5,5,3,-1,3,2021,4,1,1,38,2,1,1,2,1,0,5,36000,50000,7,0,3,-1,3,1,0,1
"7801",10126,43,95,367,1,1994,3,2,1,4,1,1,5,1e+05,620000,3,4,2,3,3,3,2021,4,1,0,27,1,1,1,2,1,0,3,1e+05,620000,5,0,3,3,3,1,1,1
"7802",10127,32,29,158,2,1970,2,5,1,4,1,1,10,-8,0,5,5,3,4,2,2,2021,4,1,1,51,3,0,1,1,1,0,5,NA,0,10,0,4,2,2,1,0,0
"7803",10129,42,65,345,2,1957,3,2,9,4,1,2,10,-8,1e+05,4,3,2,4,1,2,2021,4,1,1,64,3,1,1,2,0,0,4,NA,1e+05,10,0,4,1,2,1,0,0
"7804",10131,12,23,10,1,1959,4,2,1,4,2,NA,NA,-8,53300,5,5,5,4,2,2,2021,4,1,0,62,3,1,0,3,1,0,5,NA,53300,NA,NA,4,2,2,1,0,0
"7805",10133,41,125,330,1,1973,2,2,1,4,1,3,10,56000,60000,3,3,3,3,3,3,2021,4,1,0,48,2,1,1,1,1,0,3,56000,60000,10,0,3,3,3,1,1,1
"7806",10134,50,97,464,2,1981,3,3,1,4,1,4,NA,-8,60000,3,4,3,4,4,4,2021,4,1,1,40,2,1,1,2,1,0,3,NA,60000,NA,NA,4,4,4,1,1,1
"7807",10135,32,96,140,2,1972,3,2,1,4,1,NA,NA,-8,70000,5,5,2,4,1,1,2021,4,1,1,49,2,1,1,2,1,0,5,NA,70000,NA,NA,4,1,1,1,0,0
"7808",10136,41,114,301,1,1996,8,1,1,2,1,1,10,150000,336000,4,5,3,4,2,2,2021,4,1,0,25,1,0,1,4,1,0,4,150000,336000,10,0,4,2,2,1,0,0
"7809",10137,32,83,161,2,1983,4,2,1,4,2,1,5,20000,60000,3,3,2,4,3,3,2021,4,1,1,38,2,1,0,3,1,0,3,20000,60000,5,0,4,3,3,1,1,1
"7810",10138,42,112,360,2,1963,2,2,1,4,1,NA,NA,-8,150900,4,5,3,4,2,2,2021,4,1,1,58,3,1,1,1,1,0,4,NA,150900,NA,NA,4,2,2,1,0,0
"7811",10139,42,65,345,2,1973,3,2,1,4,1,NA,NA,-8,50000,3,4,2,4,4,3,2021,4,1,1,48,2,1,1,2,1,0,3,NA,50000,NA,NA,4,4,3,1,1,1
"7812",10140,43,95,367,2,1966,3,2,1,4,2,NA,NA,-8,36000,4,4,5,4,3,2,2021,4,1,1,55,3,1,0,2,1,0,4,NA,36000,NA,NA,4,3,2,1,1,0
"7813",10141,50,97,464,2,1983,3,2,1,4,1,1,9,-8,1e+05,3,2,-1,4,4,4,2021,4,1,1,38,2,1,1,2,1,0,3,NA,1e+05,9,0,4,4,4,1,1,1
"7814",10142,44,103,421,2,1991,3,2,1,4,1,NA,NA,-8,72000,3,5,-1,4,1,2,2021,4,1,1,30,2,1,1,2,1,0,3,NA,72000,NA,NA,4,1,2,1,0,0
"7815",10143,14,39,52,2,1964,3,2,1,4,1,4,NA,-8,15000,5,1,3,2,1,2,2021,4,1,1,57,3,1,1,2,1,0,5,NA,15000,NA,NA,2,1,2,0,0,0
"7816",10144,12,124,13,1,1978,4,2,1,4,3,1,7,5000,150000,5,5,3,4,4,3,2021,4,1,0,43,2,1,0,3,1,0,5,5000,150000,7,0,4,4,3,1,1,1
"7817",10146,64,59,581,2,1971,5,2,1,4,2,NA,NA,-8,40000,5,4,4,4,4,4,2021,4,1,1,50,3,1,0,3,1,0,5,NA,40000,NA,NA,4,4,4,1,1,1
"7818",10147,41,114,301,2,1986,8,2,1,4,2,1,2,50000,12000,3,3,2,4,4,-1,2021,4,1,1,35,2,1,0,4,1,0,3,50000,12000,2,1,4,4,-1,1,1,0
"7819",10148,32,96,140,1,1956,1,2,1,4,1,4,NA,-8,-1,3,-1,3,4,4,4,2021,4,1,0,65,3,1,1,0,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"7820",10149,41,114,301,2,1953,2,2,1,4,3,NA,NA,-8,-1,-1,3,2,4,-1,-1,2021,4,1,1,68,3,1,0,1,1,0,-1,NA,NA,NA,NA,4,-1,-1,1,0,0
"7821",10151,43,72,379,1,1972,3,2,1,4,1,4,NA,-8,24000,3,2,2,4,3,2,2021,4,1,0,49,2,1,1,2,1,0,3,NA,24000,NA,NA,4,3,2,1,1,0
"7822",10153,13,144,41,2,1978,5,2,1,4,2,1,5,50000,120000,3,3,3,4,4,4,2021,4,1,1,43,2,1,0,3,1,0,3,50000,120000,5,0,4,4,4,1,1,1
"7823",10154,43,41,364,1,1973,3,2,1,4,3,4,NA,-8,92400,4,3,3,4,4,2,2021,4,1,0,48,2,1,0,2,1,0,4,NA,92400,NA,NA,4,4,2,1,1,0
"7824",10156,32,83,161,2,1952,1,2,-1,4,1,4,NA,20000,-1,2,2,2,4,4,4,2021,4,1,1,69,3,1,1,0,NA,0,2,20000,NA,NA,NA,4,4,4,1,1,1
"7825",10158,13,144,41,2,1976,3,4,1,4,1,1,7,26000,26000,3,5,4,4,3,2,2021,4,1,1,45,2,0,1,2,1,0,3,26000,26000,7,0,4,3,2,1,1,0
"7826",10159,41,71,305,2,1971,2,3,1,4,1,4,NA,-8,30000,3,4,-1,3,3,3,2021,4,1,1,50,3,1,1,1,1,0,3,NA,30000,NA,NA,3,3,3,1,1,1
"7827",10160,32,29,158,2,1983,4,2,1,4,3,1,5,60000,150000,4,5,3,4,4,4,2021,4,1,1,38,2,1,0,3,1,0,4,60000,150000,5,0,4,4,4,1,1,1
"7828",10161,41,114,301,1,1991,4,2,1,4,1,3,7,30000,50000,5,4,4,4,3,2,2021,4,1,0,30,2,1,1,3,1,0,5,30000,50000,7,0,4,3,2,1,1,0
"7829",10162,35,107,218,1,1963,2,4,1,4,1,4,NA,-8,-1,3,3,-1,3,3,3,2021,4,1,0,58,3,0,1,1,1,0,3,NA,NA,NA,NA,3,3,3,1,1,1
"7830",10163,50,97,464,2,1963,2,5,1,4,1,4,NA,2000,-1,-1,-1,-1,4,4,3,2021,4,1,1,58,3,0,1,1,1,0,-1,2000,NA,NA,NA,4,4,3,1,1,1
"7831",10165,41,91,316,2,1989,3,2,1,4,1,NA,NA,-8,40000,5,4,5,4,3,2,2021,4,1,1,32,2,1,1,2,1,0,5,NA,40000,NA,NA,4,3,2,1,1,0
"7832",10166,41,79,313,1,1954,3,2,1,4,1,NA,NA,15000,19500,3,3,2,4,3,3,2021,4,1,0,67,3,1,1,2,1,0,3,15000,19500,NA,NA,4,3,3,1,1,1
"7833",10168,12,124,14,2,1969,3,2,1,4,1,3,10,24000,38000,3,3,3,1,1,1,2021,4,1,1,52,3,1,1,2,1,0,3,24000,38000,10,0,1,1,1,0,0,0
"7834",10169,12,23,12,2,1978,7,2,4,4,2,1,5,150000,5e+05,5,5,5,4,3,3,2021,4,1,1,43,2,1,0,4,0,0,5,150000,5e+05,5,0,4,3,3,1,1,1
"7835",10170,14,39,52,1,1998,7,1,1,2,2,4,NA,60000,340000,5,3,3,4,4,4,2021,4,1,0,23,1,0,0,4,1,0,5,60000,340000,NA,NA,4,4,4,1,1,1
"7836",10173,41,91,316,1,1957,2,2,1,4,1,4,NA,-8,80000,5,4,3,4,4,2,2021,4,1,0,64,3,1,1,1,1,0,5,NA,80000,NA,NA,4,4,2,1,1,0
"7837",10174,50,97,464,1,1953,3,2,1,4,1,4,NA,-8,50000,3,3,-1,4,3,3,2021,4,1,0,68,3,1,1,2,1,0,3,NA,50000,NA,NA,4,3,3,1,1,1
"7838",10175,64,59,581,2,1966,1,2,1,4,1,1,5,30000,40000,5,1,5,4,4,4,2021,4,1,1,55,3,1,1,0,1,0,5,30000,40000,5,0,4,4,4,1,1,1
"7839",10176,32,29,158,2,1990,8,2,1,4,1,1,5,90000,150000,2,4,2,4,3,3,2021,4,1,1,31,2,1,1,4,1,0,2,90000,150000,5,0,4,3,3,1,1,1
"7840",10178,44,103,421,2,1967,3,2,1,4,1,1,7,12000,12000,4,4,3,4,3,3,2021,4,1,1,54,3,1,1,2,1,0,4,12000,12000,7,0,4,3,3,1,1,1
"7841",10181,14,39,52,1,1994,5,2,1,4,1,1,7,20000,60000,5,5,5,4,4,4,2021,4,1,0,27,1,1,1,3,1,0,5,20000,60000,7,0,4,4,4,1,1,1
"7842",10183,32,83,161,1,1973,3,2,1,4,1,1,7,36000,1e+05,3,4,2,3,3,3,2021,4,1,0,48,2,1,1,2,1,0,3,36000,1e+05,7,0,3,3,3,1,1,1
"7843",10184,33,92,185,2,1990,4,2,1,4,3,1,7,1e+05,250000,5,5,5,4,3,2,2021,4,1,1,31,2,1,0,3,1,0,5,1e+05,250000,7,0,4,3,2,1,1,0
"7844",10186,41,79,313,2,1992,3,2,1,4,3,2,10,10000,-1,3,5,2,4,3,3,2021,4,1,1,29,1,1,0,2,1,0,3,10000,NA,10,0,4,3,3,1,1,1
"7845",10187,33,122,165,1,1979,4,2,1,4,1,2,2,47000,-1,4,4,4,4,3,3,2021,4,1,0,42,2,1,1,3,1,0,4,47000,NA,2,1,4,3,3,1,1,1
"7846",10188,36,116,237,2,1985,3,2,1,4,1,NA,NA,-8,80000,5,3,5,4,3,3,2021,4,1,1,36,2,1,1,2,1,0,5,NA,80000,NA,NA,4,3,3,1,1,1
"7847",10189,43,41,364,1,1962,3,2,1,4,1,NA,NA,-1,-1,5,4,5,4,-1,-1,2021,4,1,0,59,3,1,1,2,1,0,5,NA,NA,NA,NA,4,-1,-1,1,0,0
"7848",10192,43,95,367,1,1965,2,2,1,4,1,1,10,10000,20000,5,5,-1,3,-1,-1,2021,4,1,0,56,3,1,1,1,1,0,5,10000,20000,10,0,3,-1,-1,1,0,0
"7849",10193,32,68,142,1,1963,3,2,1,1,1,1,7,50000,60000,4,4,4,4,3,3,2021,4,1,0,58,3,1,1,2,1,1,4,50000,60000,7,0,4,3,3,1,1,1
"7850",10194,50,97,464,2,1962,3,2,1,4,1,4,NA,-8,15000,2,4,-1,4,3,3,2021,4,1,1,59,3,1,1,2,1,0,2,NA,15000,NA,NA,4,3,3,1,1,1
"7851",10195,43,41,364,2,1974,3,2,1,4,1,NA,NA,-8,50000,4,4,4,4,4,4,2021,4,1,1,47,2,1,1,2,1,0,4,NA,50000,NA,NA,4,4,4,1,1,1
"7852",10196,42,88,339,1,1958,7,2,12,4,2,NA,NA,-8,108000,4,3,4,4,2,2,2021,4,1,0,63,3,1,0,4,0,0,4,NA,108000,NA,NA,4,2,2,1,0,0
"7853",10197,41,79,313,2,1960,3,2,1,4,1,3,10,4000,74880,3,4,2,4,4,4,2021,4,1,1,61,3,1,1,2,1,0,3,4000,74880,10,0,4,4,4,1,1,1
"7854",10198,12,124,14,2,1956,1,2,1,4,1,4,NA,5000,5000,5,5,-1,3,2,1,2021,4,1,1,65,3,1,1,0,1,0,5,5000,5000,NA,NA,3,2,1,1,0,0
"7855",10199,12,124,14,1,1956,3,2,1,4,1,4,NA,-8,10000,5,3,5,2,2,2,2021,4,1,0,65,3,1,1,2,1,0,5,NA,10000,NA,NA,2,2,2,0,0,0
"7856",10201,41,125,330,2,1982,2,2,1,4,1,4,NA,-8,62000,4,5,2,3,3,4,2021,4,1,1,39,2,1,1,1,1,0,4,NA,62000,NA,NA,3,3,4,1,1,1
"7857",10203,42,81,358,2,1977,2,2,1,4,1,NA,NA,-8,80000,4,3,4,4,4,2,2021,4,1,1,44,2,1,1,1,1,0,4,NA,80000,NA,NA,4,4,2,1,1,0
"7858",10205,33,92,185,2,1991,3,2,1,4,1,1,7,250000,250000,3,3,3,3,3,3,2021,4,1,1,30,2,1,1,2,1,0,3,250000,250000,7,0,3,3,3,1,1,1
"7859",10209,14,1,55,1,1967,3,2,1,4,1,3,5,10000,17000,3,4,3,4,3,3,2021,4,1,0,54,3,1,1,2,1,0,3,10000,17000,5,0,4,3,3,1,1,1
"7860",10211,64,59,581,1,1987,3,2,1,4,1,1,5,60000,60000,5,5,5,4,4,3,2021,4,1,0,34,2,1,1,2,1,0,5,60000,60000,5,0,4,4,3,1,1,1
"7861",10212,32,29,155,2,1989,8,2,1,4,3,1,2,36000,80000,3,4,3,3,3,3,2021,4,1,1,32,2,1,0,4,1,0,3,36000,80000,2,1,3,3,3,1,1,1
"7862",10213,43,72,379,2,1965,2,2,1,4,1,4,NA,-8,20000,4,4,4,4,2,2,2021,4,1,1,56,3,1,1,1,1,0,4,NA,20000,NA,NA,4,2,2,1,0,0
"7863",10214,37,69,264,1,1987,3,2,1,4,1,1,7,-8,2e+05,4,4,2,4,3,2,2021,4,1,0,34,2,1,1,2,1,0,4,NA,2e+05,7,0,4,3,2,1,1,0
"7864",10215,32,96,140,1,1965,4,2,1,4,1,NA,NA,60000,250000,2,3,2,4,4,2,2021,4,1,0,56,3,1,1,3,1,0,2,60000,250000,NA,NA,4,4,2,1,1,0
"7865",10216,44,103,421,2,1991,3,2,1,4,1,NA,NA,-8,125000,5,3,2,3,3,3,2021,4,1,1,30,2,1,1,2,1,0,5,NA,125000,NA,NA,3,3,3,1,1,1
"7866",10217,32,45,153,1,1955,4,2,1,1,1,1,1,-8,40000,4,3,4,4,3,3,2021,4,1,0,66,3,1,1,3,1,1,4,NA,40000,1,1,4,3,3,1,1,1
"7867",10218,32,45,153,1,1970,5,2,1,4,1,1,11,50000,2e+05,3,3,3,4,3,2,2021,4,1,0,51,3,1,1,3,1,0,3,50000,2e+05,11,0,4,3,2,1,1,0
"7868",10220,32,45,153,1,1955,5,2,1,4,3,1,9,30000,120000,3,2,4,4,4,3,2021,4,1,0,66,3,1,0,3,1,0,3,30000,120000,9,0,4,4,3,1,1,1
"7869",10222,43,72,379,2,1979,8,2,1,4,2,2,2,64800,160000,3,4,3,4,3,3,2021,4,1,1,42,2,1,0,4,1,0,3,64800,160000,2,1,4,3,3,1,1,1
"7870",10223,32,68,142,1,1954,8,2,1,1,4,NA,NA,-8,-1,3,3,-1,4,3,3,2021,4,1,0,67,3,1,0,4,1,1,3,NA,NA,NA,NA,4,3,3,1,1,1
"7871",10225,41,125,330,1,1968,3,2,1,1,1,2,9,20000,75000,4,5,2,4,4,4,2021,4,1,0,53,3,1,1,2,1,1,4,20000,75000,9,0,4,4,4,1,1,1
"7872",10226,41,91,316,2,1970,2,2,1,4,4,NA,NA,-8,20000,3,3,3,4,4,4,2021,4,1,1,51,3,1,0,1,1,0,3,NA,20000,NA,NA,4,4,4,1,1,1
"7873",10227,41,71,305,1,1969,3,2,1,4,1,2,2,15000,18000,5,4,5,4,2,2,2021,4,1,0,52,3,1,1,2,1,0,5,15000,18000,2,1,4,2,2,1,0,0
"7874",10228,32,68,142,2,1953,2,2,1,4,3,NA,NA,-8,36000,4,4,3,4,-1,3,2021,4,1,1,68,3,1,0,1,1,0,4,NA,36000,NA,NA,4,-1,3,1,0,1
"7875",10230,42,65,345,2,1963,2,5,1,4,1,4,NA,-8,-1,3,5,3,3,3,3,2021,4,1,1,58,3,0,1,1,1,0,3,NA,NA,NA,NA,3,3,3,1,1,1
"7876",10232,42,65,345,1,1955,3,5,1,1,1,NA,NA,-8,132000,3,3,5,3,3,3,2021,4,1,0,66,3,0,1,2,1,1,3,NA,132000,NA,NA,3,3,3,1,1,1
"7877",10233,50,97,464,1,1965,2,2,1,4,1,4,NA,-8,11300,3,3,4,4,2,1,2021,4,1,0,56,3,1,1,1,1,0,3,NA,11300,NA,NA,4,2,1,1,0,0
"7878",10234,42,65,345,2,1968,2,2,1,4,1,4,NA,-8,60000,3,3,3,4,4,4,2021,4,1,1,53,3,1,1,1,1,0,3,NA,60000,NA,NA,4,4,4,1,1,1
"7879",10236,41,91,316,2,1966,1,2,1,4,1,4,NA,-8,-1,5,5,5,4,-1,-1,2021,4,1,1,55,3,1,1,0,1,0,5,NA,NA,NA,NA,4,-1,-1,1,0,0
"7880",10237,64,59,581,1,1956,7,2,1,1,3,NA,NA,-8,110000,4,4,4,4,3,-1,2021,4,1,0,65,3,1,0,4,1,1,4,NA,110000,NA,NA,4,3,-1,1,1,0
"7881",10239,43,72,379,1,1959,3,2,1,4,1,3,7,30000,1e+05,3,4,4,4,2,1,2021,4,1,0,62,3,1,1,2,1,0,3,30000,1e+05,7,0,4,2,1,1,0,0
"7882",10240,43,41,364,2,1970,2,3,9,4,1,NA,NA,-8,102000,5,5,5,4,4,4,2021,4,1,1,51,3,1,1,1,0,0,5,NA,102000,NA,NA,4,4,4,1,1,1
"7883",10241,14,1,55,1,1954,3,2,1,4,2,4,NA,-8,-1,4,3,5,4,4,4,2021,4,1,0,67,3,1,0,2,1,0,4,NA,NA,NA,NA,4,4,4,1,1,1
"7884",10242,42,65,345,2,1988,3,2,1,4,3,NA,NA,-1,60000,3,4,2,3,2,2,2021,4,1,1,33,2,1,0,2,1,0,3,NA,60000,NA,NA,3,2,2,1,0,0
"7885",10243,36,116,237,1,1974,3,2,1,4,1,1,5,55000,50000,3,5,3,4,3,3,2021,4,1,0,47,2,1,1,2,1,0,3,55000,50000,5,0,4,3,3,1,1,1
"7886",10244,32,29,158,1,2002,8,1,1,2,3,NA,NA,-8,-1,2,3,3,3,3,3,2021,4,1,0,19,1,0,0,4,1,0,2,NA,NA,NA,NA,3,3,3,1,1,1
"7887",10245,41,91,316,1,2000,8,1,1,4,1,NA,NA,-8,-1,5,5,5,4,4,4,2021,4,1,0,21,1,0,1,4,1,0,5,NA,NA,NA,NA,4,4,4,1,1,1
"7888",10246,41,91,316,2,1954,1,2,1,4,1,NA,NA,-8,-1,5,3,3,3,4,4,2021,4,1,1,67,3,1,1,0,1,0,5,NA,NA,NA,NA,3,4,4,1,1,1
"7889",10247,42,112,360,1,1954,1,2,1,4,1,NA,NA,-8,70000,4,4,4,4,4,3,2021,4,1,0,67,3,1,1,0,1,0,4,NA,70000,NA,NA,4,4,3,1,1,1
"7890",10249,14,1,55,1,1962,3,2,1,4,1,4,NA,-8,115800,3,3,1,4,4,4,2021,4,1,0,59,3,1,1,2,1,0,3,NA,115800,NA,NA,4,4,4,1,1,1
"7891",10250,32,68,142,2,1987,3,2,1,4,1,NA,NA,-8,-1,4,3,2,4,4,4,2021,4,1,1,34,2,1,1,2,1,0,4,NA,NA,NA,NA,4,4,4,1,1,1
"7892",10251,43,41,364,2,1974,4,2,1,4,1,1,7,42000,50000,3,3,3,4,4,4,2021,4,1,1,47,2,1,1,3,1,0,3,42000,50000,7,0,4,4,4,1,1,1
"7893",10252,32,29,155,2,1991,8,1,1,4,3,NA,NA,-8,60000,3,3,3,4,3,3,2021,4,1,1,30,2,0,0,4,1,0,3,NA,60000,NA,NA,4,3,3,1,1,1
"7894",10253,41,71,305,2,1966,2,2,-1,4,1,NA,NA,-8,-1,1,3,3,3,3,1,2021,4,1,1,55,3,1,1,1,NA,0,1,NA,NA,NA,NA,3,3,1,1,1,0
"7895",10254,41,125,327,2,1991,3,2,1,4,1,NA,NA,-8,48000,4,4,3,3,3,3,2021,4,1,1,30,2,1,1,2,1,0,4,NA,48000,NA,NA,3,3,3,1,1,1
"7896",10255,42,112,360,2,1957,1,2,1,4,1,NA,NA,-8,140000,3,3,3,4,3,3,2021,4,1,1,64,3,1,1,0,1,0,3,NA,140000,NA,NA,4,3,3,1,1,1
"7897",10256,41,125,327,1,1985,8,2,1,4,1,1,7,-8,180000,4,5,4,3,2,2,2021,4,1,0,36,2,1,1,4,1,0,4,NA,180000,7,0,3,2,2,1,0,0
"7898",10257,37,69,264,2,1970,8,2,1,4,2,1,3,80000,2e+05,3,3,3,4,4,4,2021,4,1,1,51,3,1,0,4,1,0,3,80000,2e+05,3,1,4,4,4,1,1,1
"7899",10258,33,92,185,1,1986,4,2,1,4,1,1,7,1e+05,1e+05,3,4,3,4,4,3,2021,4,1,0,35,2,1,1,3,1,0,3,1e+05,1e+05,7,0,4,4,3,1,1,1
"7900",10259,33,92,185,2,1977,2,3,1,4,3,1,7,30000,150000,2,1,3,4,4,4,2021,4,1,1,44,2,1,0,1,1,0,2,30000,150000,7,0,4,4,4,1,1,1
"7901",10260,42,112,360,1,1953,4,2,1,1,1,4,NA,-8,4000,3,3,3,4,3,2,2021,4,1,0,68,3,1,1,3,1,1,3,NA,4000,NA,NA,4,3,2,1,1,0
"7902",10261,44,103,421,2,1988,3,2,1,4,3,NA,NA,44000,-1,3,2,4,2,2,2,2021,4,1,1,33,2,1,0,2,1,0,3,44000,NA,NA,NA,2,2,2,0,0,0
"7903",10263,41,125,330,2,1973,2,2,1,4,1,NA,NA,-8,-1,2,2,-1,3,2,3,2021,4,1,1,48,2,1,1,1,1,0,2,NA,NA,NA,NA,3,2,3,1,0,1
"7904",10264,42,112,360,2,1967,2,2,1,4,1,4,NA,-8,0,5,4,5,3,3,3,2021,4,1,1,54,3,1,1,1,1,0,5,NA,0,NA,NA,3,3,3,1,1,1
"7905",10265,33,92,185,1,1955,2,2,1,4,1,4,NA,-8,30000,4,4,4,4,2,2,2021,4,1,0,66,3,1,1,1,1,0,4,NA,30000,NA,NA,4,2,2,1,0,0
"7906",10267,43,72,379,1,1972,2,2,1,4,1,4,NA,-8,-1,3,5,3,4,4,4,2021,4,1,0,49,2,1,1,1,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"7907",10268,43,42,383,2,1995,5,2,1,4,1,1,7,-8,130000,5,5,4,4,3,3,2021,4,1,1,26,1,1,1,3,1,0,5,NA,130000,7,0,4,3,3,1,1,1
"7908",10269,43,42,383,2,1973,4,2,1,2,1,NA,NA,-8,1e+05,2,4,2,4,3,3,2021,4,1,1,48,2,1,1,3,1,0,2,NA,1e+05,NA,NA,4,3,3,1,1,1
"7909",10270,12,23,11,2,1980,7,2,1,4,3,NA,NA,-8,-1,2,2,-1,4,3,3,2021,4,1,1,41,2,1,0,4,1,0,2,NA,NA,NA,NA,4,3,3,1,1,1
"7910",10271,35,107,215,2,1995,7,2,1,2,2,1,8,38400,290400,3,3,3,4,4,4,2021,4,1,1,26,1,1,0,4,1,0,3,38400,290400,8,0,4,4,4,1,1,1
"7911",10272,41,71,305,1,1986,7,2,1,1,1,2,9,19000,40000,4,3,3,4,4,4,2021,4,1,0,35,2,1,1,4,1,1,4,19000,40000,9,0,4,4,4,1,1,1
"7912",10273,37,84,281,1,1967,3,2,1,4,1,2,11,-8,2e+05,5,5,5,4,3,3,2021,4,1,0,54,3,1,1,2,1,0,5,NA,2e+05,11,0,4,3,3,1,1,1
"7913",10275,41,79,313,1,1970,3,2,1,4,1,4,NA,-8,-1,4,2,5,4,3,2,2021,4,1,0,51,3,1,1,2,1,0,4,NA,NA,NA,NA,4,3,2,1,1,0
"7914",10276,37,84,281,2,1952,1,2,1,4,1,4,NA,3000,40000,4,4,4,4,4,4,2021,4,1,1,69,3,1,1,0,1,0,4,3000,40000,NA,NA,4,4,4,1,1,1
"7915",10277,44,103,421,2,1961,2,5,1,4,1,4,NA,-8,-1,3,3,3,4,4,4,2021,4,1,1,60,3,0,1,1,1,0,3,NA,NA,NA,NA,4,4,4,1,1,1
"7916",10278,42,112,360,1,1961,3,2,1,4,1,2,5,-8,20000,4,4,3,4,3,3,2021,4,1,0,60,3,1,1,2,1,0,4,NA,20000,5,0,4,3,3,1,1,1
"7917",10279,37,84,281,2,1958,1,2,1,4,1,NA,NA,-8,2880,5,5,5,4,4,3,2021,4,1,1,63,3,1,1,0,1,0,5,NA,2880,NA,NA,4,4,3,1,1,1
"7918",10280,44,103,421,2,1978,2,2,1,4,1,4,NA,-8,20000,3,3,3,2,3,4,2021,4,1,1,43,2,1,1,1,1,0,3,NA,20000,NA,NA,2,3,4,0,1,1
"7919",10281,44,103,421,1,1964,2,2,1,4,1,4,NA,-8,8000,5,3,4,4,-1,-1,2021,4,1,0,57,3,1,1,1,1,0,5,NA,8000,NA,NA,4,-1,-1,1,0,0
"7920",10282,42,112,360,1,1963,2,2,1,4,1,3,7,27000,25500,3,3,2,4,3,3,2021,4,1,0,58,3,1,1,1,1,0,3,27000,25500,7,0,4,3,3,1,1,1
"7921",10283,42,112,360,2,1984,5,2,1,4,3,NA,NA,18000,644000,3,4,2,3,3,3,2021,4,1,1,37,2,1,0,3,1,0,3,18000,644000,NA,NA,3,3,3,1,1,1
"7922",10284,41,125,330,1,1961,3,1,1,4,1,4,NA,-8,4000,5,5,5,4,-1,3,2021,4,1,0,60,3,0,1,2,1,0,5,NA,4000,NA,NA,4,-1,3,1,0,1
"7923",10285,42,88,339,1,1967,7,2,2,4,3,1,3,30000,110000,3,2,3,-1,-1,-1,2021,4,1,0,54,3,1,0,4,0,0,3,30000,110000,3,1,-1,-1,-1,0,0,0
"7924",10286,50,97,464,1,1953,2,2,1,4,1,4,NA,-8,5796,5,2,5,4,1,1,2021,4,1,0,68,3,1,1,1,1,0,5,NA,5796,NA,NA,4,1,1,1,0,0
"7925",10287,12,23,11,1,1971,9,2,1,1,2,1,3,2e+05,250000,2,2,2,4,4,4,2021,4,1,0,50,3,1,0,4,1,1,2,2e+05,250000,3,1,4,4,4,1,1,1
"7926",10289,37,84,281,2,1974,2,2,1,4,1,3,5,20000,20000,5,5,-1,4,4,4,2021,4,1,1,47,2,1,1,1,1,0,5,20000,20000,5,0,4,4,4,1,1,1
"7927",10290,41,79,313,2,1987,3,2,1,4,1,NA,NA,-8,60000,3,3,2,4,4,4,2021,4,1,1,34,2,1,1,2,1,0,3,NA,60000,NA,NA,4,4,4,1,1,1
"7928",10291,35,107,215,2,1983,7,2,1,4,2,NA,NA,-8,1e+05,3,3,2,3,3,3,2021,4,1,1,38,2,1,0,4,1,0,3,NA,1e+05,NA,NA,3,3,3,1,1,1
"7929",10292,13,144,41,2,1985,3,2,1,4,2,NA,NA,-8,70000,4,3,3,4,4,4,2021,4,1,1,36,2,1,0,2,1,0,4,NA,70000,NA,NA,4,4,4,1,1,1
"7930",10293,37,69,264,1,1975,3,2,1,4,3,2,7,28000,40000,5,3,4,3,3,3,2021,4,1,0,46,2,1,0,2,1,0,5,28000,40000,7,0,3,3,3,1,1,1
"7931",10294,35,107,215,2,1967,2,2,1,4,1,NA,NA,-8,-1,4,5,4,4,3,2,2021,4,1,1,54,3,1,1,1,1,0,4,NA,NA,NA,NA,4,3,2,1,1,0
"7932",10295,50,97,464,1,1964,2,2,1,4,1,4,NA,10000,15000,4,4,2,4,4,4,2021,4,1,0,57,3,1,1,1,1,0,4,10000,15000,NA,NA,4,4,4,1,1,1
