"","id","q2","province_id","v82","v83","v2","v84","v111","v110","v109","v101","v123","v130","v73b","v73c","year","wave","time","province","female","age","corhort","marriage","hukouRural","race","party","edu","eduyear","occ","occR_father","occR","trust_gover","trust_local","trust_goverR","trust_localR"
"2352",1661,44082521,44,2,63,1,1,1,0,0,97,1,10,2,3,2002,1,0,"广东省",1,63,3,1,1,1,0,0,0,97,0,NA,2,3,0,0
"2353",1591,44132221,44,1,37,2,1,1,1,6,6,1,5,6,4,2002,1,0,"广东省",0,37,2,1,0,1,0,1,6,6,1,0,6,4,1,0
"2354",1581,44132221,44,1,49,1,1,1,2,9,9,1,10,8,5,2002,1,0,"广东省",0,49,2,1,1,1,0,2,9,9,0,0,8,5,NA,1
"2355",1585,44132221,44,2,33,2,1,1,3,12,1,1,1,6,5,2002,1,0,"广东省",1,33,2,1,0,1,0,3,12,1,1,1,6,5,1,1
"2356",1582,44132221,44,1,38,2,1,1,2,8,6,1,5,5,5,2002,1,0,"广东省",0,38,2,1,0,1,0,2,8,6,1,0,5,5,1,1
"2357",1648,44082512,44,1,29,1,1,1,2,9,97,1,10,6,5,2002,1,0,"广东省",0,29,1,1,1,1,0,2,9,97,0,NA,6,5,1,1
"2358",1654,44082512,44,2,52,1,1,1,0,0,97,1,10,6,5,2002,1,0,"广东省",1,52,3,1,1,1,0,0,0,97,0,NA,6,5,1,1
"2359",1590,44132221,44,1,46,1,1,1,2,7,6,1,10,6,3,2002,1,0,"广东省",0,46,2,1,1,1,0,2,7,6,0,0,6,3,1,0
"2360",1586,44132221,44,2,55,2,1,3,3,12,1,1,9,6,5,2002,1,0,"广东省",1,55,3,1,0,1,1,3,12,1,0,1,6,5,1,1
"2361",1583,44132221,44,2,34,1,1,1,1,5,97,1,10,6,6,2002,1,0,"广东省",1,34,2,1,1,1,0,1,5,97,0,NA,6,6,1,1
"2362",1588,44132221,44,1,31,2,1,3,5,15,1,1,10,6,6,2002,1,0,"广东省",0,31,2,1,0,1,1,4,15,1,0,1,6,6,1,1
"2363",1653,44082512,44,1,38,1,1,1,2,8,97,1,10,5,5,2002,1,0,"广东省",0,38,2,1,1,1,0,2,8,97,0,NA,5,5,1,1
"2364",1592,44132221,44,2,49,2,1,1,1,5,97,1,1,6,4,2002,1,0,"广东省",1,49,2,1,0,1,0,1,5,97,1,NA,6,4,1,0
"2365",1589,44132221,44,1,67,1,1,1,1,8,97,1,10,6,4,2002,1,0,"广东省",0,67,3,1,1,1,0,1,8,97,0,NA,6,4,1,0
"2366",1650,44082512,44,1,60,1,1,1,1,6,97,1,10,5,4,2002,1,0,"广东省",0,60,3,1,1,1,0,1,6,97,0,NA,5,4,1,0
"2367",1652,44082512,44,2,58,1,1,1,0,5,97,1,10,6,5,2002,1,0,"广东省",1,58,3,1,1,1,0,0,5,97,0,NA,6,5,1,1
"2368",1649,44082512,44,1,35,1,1,1,2,8,97,1,10,5,5,2002,1,0,"广东省",0,35,2,1,1,1,0,2,8,97,0,NA,5,5,1,1
"2369",1575,44132212,44,1,33,2,1,1,3,11,5,1,5,4,4,2002,1,0,"广东省",0,33,2,1,0,1,0,3,11,5,1,0,4,4,0,0
"2370",1576,44132212,44,1,39,1,1,1,2,9,9,1,10,8,4,2002,1,0,"广东省",0,39,2,1,1,1,0,2,9,9,0,0,8,4,NA,0
"2371",1577,44132212,44,2,30,1,1,1,0,1,97,1,10,6,6,2002,1,0,"广东省",1,30,2,1,1,1,0,0,1,97,0,NA,6,6,1,1
"2372",1578,44132212,44,2,19,2,1,2,3,12,4,0,2,5,3,2002,1,0,"广东省",1,19,1,0,0,1,0,3,12,4,1,0,5,3,1,0
"2373",1651,44082512,44,2,67,1,1,1,0,0,97,1,10,5,5,2002,1,0,"广东省",1,67,3,1,1,1,0,0,0,97,0,NA,5,5,1,1
"2374",1641,44082511,44,2,43,1,1,1,1,5,97,1,10,6,4,2002,1,0,"广东省",1,43,2,1,1,1,0,1,5,97,0,NA,6,4,1,0
"2375",1642,44082511,44,1,48,1,1,1,3,12,97,1,10,6,5,2002,1,0,"广东省",0,48,2,1,1,1,0,3,12,97,0,NA,6,5,1,1
"2376",1571,44132211,44,2,63,2,1,1,0,4,2,1,10,6,5,2002,1,0,"广东省",1,63,3,1,0,1,0,0,4,2,0,1,6,5,1,1
"2377",1647,44082511,44,2,65,1,1,1,0,0,97,1,10,6,6,2002,1,0,"广东省",1,65,3,1,1,1,0,0,0,97,0,NA,6,6,1,1
"2378",1569,44132211,44,2,49,2,1,1,3,12,2,1,2,5,5,2002,1,0,"广东省",1,49,2,1,0,1,0,3,12,2,1,1,5,5,1,1
"2379",1643,44082511,44,2,65,1,1,1,0,0,97,1,10,6,5,2002,1,0,"广东省",1,65,3,1,1,1,0,0,0,97,0,NA,6,5,1,1
"2380",1574,44132211,44,2,64,2,1,1,0,2,2,1,10,6,4,2002,1,0,"广东省",1,64,3,1,0,1,0,0,2,2,0,1,6,4,1,0
"2381",1525,44011121,44,2,24,2,1,2,4,16,2,0,8,5,5,2002,1,0,"广东省",1,24,1,0,0,1,0,3,16,2,1,1,5,5,1,1
"2382",1501,44011111,44,1,25,1,1,2,5,17,6,0,4,6,4,2002,1,0,"广东省",0,25,1,0,1,1,0,4,17,6,1,0,6,4,1,0
"2383",1646,44082511,44,1,43,1,1,1,2,7,97,1,10,5,5,2002,1,0,"广东省",0,43,2,1,1,1,0,2,7,97,0,NA,5,5,1,1
"2384",1644,44082511,44,1,19,1,1,2,2,9,97,0,9,6,6,2002,1,0,"广东省",0,19,1,0,1,1,0,2,9,97,0,NA,6,6,1,1
"2385",1521,44011121,44,1,26,2,1,1,2,9,97,1,10,6,6,2002,1,0,"广东省",0,26,1,1,0,1,0,2,9,97,0,NA,6,6,1,1
"2386",1523,44011121,44,1,37,2,1,3,5,15,1,1,1,3,4,2002,1,0,"广东省",0,37,2,1,0,1,1,4,15,1,1,1,3,4,0,0
"2387",1524,44011121,44,1,50,2,1,3,2,9,2,1,10,6,6,2002,1,0,"广东省",0,50,3,1,0,1,1,2,9,2,0,1,6,6,1,1
"2388",1519,44011121,44,2,19,1,1,2,2,9,97,0,10,5,5,2002,1,0,"广东省",1,19,1,0,1,1,0,2,9,97,0,NA,5,5,1,1
"2389",1532,44011121,44,1,26,1,1,1,2,9,97,1,10,4,4,2002,1,0,"广东省",0,26,1,1,1,1,0,2,9,97,0,NA,4,4,0,0
"2390",1531,44011121,44,2,46,1,1,1,0,4,97,1,10,8,8,2002,1,0,"广东省",1,46,2,1,1,1,0,0,4,97,0,NA,8,8,NA,NA
"2391",1530,44011121,44,1,49,1,1,1,1,6,97,1,10,6,5,2002,1,0,"广东省",0,49,2,1,1,1,0,1,6,97,0,NA,6,5,1,1
"2392",1526,44011121,44,1,48,1,1,1,3,12,97,1,10,5,5,2002,1,0,"广东省",0,48,2,1,1,1,0,3,12,97,0,NA,5,5,1,1
"2393",1527,44011121,44,1,51,1,1,3,2,9,97,1,10,6,5,2002,1,0,"广东省",0,51,3,1,1,1,1,2,9,97,0,NA,6,5,1,1
"2394",1503,44011111,44,2,60,2,1,1,2,9,2,1,1,5,5,2002,1,0,"广东省",1,60,3,1,0,1,0,2,9,2,1,1,5,5,1,1
"2395",1511,44011112,44,1,63,2,1,1,5,17,2,1,10,5,4,2002,1,0,"广东省",0,63,3,1,0,1,0,4,17,2,0,1,5,4,1,0
"2396",1688,44092342,44,1,55,1,1,3,0,4,97,1,10,6,5,2002,1,0,"广东省",0,55,3,1,1,1,1,0,4,97,0,NA,6,5,1,1
"2397",1686,44092342,44,2,77,1,1,1,0,0,97,1,10,5,5,2002,1,0,"广东省",1,77,4,1,1,1,0,0,0,97,0,NA,5,5,1,1
"2398",1687,44092342,44,1,53,1,1,3,0,2,97,1,10,5,3,2002,1,0,"广东省",0,53,3,1,1,1,1,0,2,97,0,NA,5,3,1,0
"2399",1502,44011111,44,1,42,2,1,1,3,10,6,1,4,5,5,2002,1,0,"广东省",0,42,2,1,0,1,0,3,10,6,1,0,5,5,1,1
"2400",1679,44092341,44,2,66,1,1,1,0,0,97,1,10,5,5,2002,1,0,"广东省",1,66,3,1,1,1,0,0,0,97,0,NA,5,5,1,1
"2401",1535,44078511,44,1,50,2,1,1,3,11,6,1,10,6,6,2002,1,0,"广东省",0,50,3,1,0,1,0,3,11,6,0,0,6,6,1,1
"2402",1517,44011121,44,2,18,1,1,1,2,8,6,0,5,5,4,2002,1,0,"广东省",1,18,1,0,1,1,0,2,8,6,1,0,5,4,1,0
"2403",1683,44092341,44,2,50,1,1,1,0,0,97,1,10,6,5,2002,1,0,"广东省",1,50,3,1,1,1,0,0,0,97,0,NA,6,5,1,1
"2404",1680,44092341,44,1,30,1,1,1,1,5,97,1,10,6,5,2002,1,0,"广东省",0,30,2,1,1,1,0,1,5,97,0,NA,6,5,1,1
"2405",1520,44011121,44,2,40,2,1,1,2,8,2,1,10,3,4,2002,1,0,"广东省",1,40,2,1,0,1,0,2,8,2,0,1,3,4,0,0
"2406",1538,44078511,44,1,62,2,1,3,3,16,1,1,3,6,5,2002,1,0,"广东省",0,62,3,1,0,1,1,3,16,1,0,1,6,5,1,1
"2407",1682,44092341,44,2,73,1,1,1,0,0,97,1,10,5,5,2002,1,0,"广东省",1,73,4,1,1,1,0,0,0,97,0,NA,5,5,1,1
"2408",1529,44011121,44,2,53,2,1,1,1,6,9,1,10,5,5,2002,1,0,"广东省",1,53,3,1,0,1,0,1,6,9,0,0,5,5,1,1
"2409",1681,44092341,44,2,45,1,1,1,0,0,97,1,10,6,2,2002,1,0,"广东省",1,45,2,1,1,1,0,0,0,97,0,NA,6,2,1,0
"2410",1528,44011121,44,1,19,1,1,1,1,7,97,0,10,0,5,2002,1,0,"广东省",0,19,1,0,1,1,0,1,7,97,0,NA,0,5,0,1
"2411",1539,44078511,44,1,20,1,1,1,2,10,97,0,9,8,4,2002,1,0,"广东省",0,20,1,0,1,1,0,2,10,97,0,NA,8,4,NA,0
"2412",1620,44092322,44,2,30,2,1,2,2,8,6,1,1,8,8,2002,1,0,"广东省",1,30,2,1,0,1,0,2,8,6,1,0,8,8,NA,NA
"2413",1619,44092322,44,1,57,2,1,1,1,6,3,1,4,6,3,2002,1,0,"广东省",0,57,3,1,0,1,0,1,6,3,1,1,6,3,1,0
"2414",1541,44078511,44,1,46,1,1,1,3,10,6,1,10,5,8,2002,1,0,"广东省",0,46,2,1,1,1,0,3,10,6,0,0,5,8,1,NA
"2415",1611,44092321,44,2,67,2,1,1,2,8,1,1,10,6,5,2002,1,0,"广东省",1,67,3,1,0,1,0,2,8,1,0,1,6,5,1,1
"2416",1533,44078511,44,2,31,2,1,1,3,12,0,1,1,6,4,2002,1,0,"广东省",1,31,2,1,0,1,0,3,12,0,1,1,6,4,1,0
"2417",1536,44078511,44,2,36,2,1,1,2,7,97,1,10,5,5,2002,1,0,"广东省",1,36,2,1,0,1,0,2,7,97,0,NA,5,5,1,1
"2418",1537,44078511,44,1,47,2,1,1,0,4,97,1,10,8,8,2002,1,0,"广东省",0,47,2,1,0,1,0,0,4,97,0,NA,8,8,NA,NA
"2419",1568,44078514,44,2,70,1,1,1,0,0,97,1,99,6,5,2002,1,0,"广东省",1,70,4,1,1,1,0,0,0,97,NA,NA,6,5,1,1
"2420",1563,44078514,44,2,35,2,1,1,2,9,6,1,1,5,5,2002,1,0,"广东省",1,35,2,1,0,1,0,2,9,6,1,0,5,5,1,1
"2421",1615,44092322,44,2,62,2,1,1,2,6,2,1,9,6,5,2002,1,0,"广东省",1,62,3,1,0,1,0,2,6,2,0,1,6,5,1,1
"2422",1614,44092322,44,2,53,2,1,1,0,2,6,1,98,6,8,2002,1,0,"广东省",1,53,3,1,0,1,0,0,2,6,NA,0,6,8,1,NA
"2423",1617,44092322,44,2,38,2,1,1,2,8,3,1,1,5,5,2002,1,0,"广东省",1,38,2,1,0,1,0,2,8,3,1,1,5,5,1,1
"2424",1473,44060211,44,1,31,3,1,1,5,16,5,1,6,5,5,2002,1,0,"广东省",0,31,2,1,NA,1,0,4,16,5,0,0,5,5,1,1
"2425",1560,44078514,44,2,38,1,1,1,1,5,6,1,10,6,6,2002,1,0,"广东省",1,38,2,1,1,1,0,1,5,6,0,0,6,6,1,1
"2426",1562,44078514,44,1,40,1,1,1,3,12,2,1,10,6,5,2002,1,0,"广东省",0,40,2,1,1,1,0,3,12,2,0,1,6,5,1,1
"2427",1467,44060211,44,1,46,2,1,1,3,12,1,1,10,5,5,2002,1,0,"广东省",0,46,2,1,0,1,0,3,12,1,0,1,5,5,1,1
"2428",1479,44060212,44,1,65,2,1,1,0,4,3,1,11,6,6,2002,1,0,"广东省",0,65,3,1,0,1,0,0,4,3,0,1,6,6,1,1
"2429",1610,44092321,44,2,45,2,1,1,1,5,3,1,2,5,3,2002,1,0,"广东省",1,45,2,1,0,1,0,1,5,3,1,1,5,3,1,0
"2430",1466,44060211,44,1,46,2,1,1,3,10,2,1,5,5,3,2002,1,0,"广东省",0,46,2,1,0,1,0,3,10,2,1,1,5,3,1,0
"2431",1468,44060211,44,2,28,2,1,2,3,12,2,1,1,5,5,2002,1,0,"广东省",1,28,1,1,0,1,0,3,12,2,1,1,5,5,1,1
"2432",1565,44078514,44,2,47,2,1,1,1,6,97,1,4,6,5,2002,1,0,"广东省",1,47,2,1,0,1,0,1,6,97,1,NA,6,5,1,1
"2433",1616,44092322,44,1,80,2,1,4,5,16,1,1,99,5,5,2002,1,0,"广东省",0,80,4,1,0,1,1,4,16,1,NA,1,5,5,1,1
"2434",1471,44060211,44,1,51,1,1,1,1,3,97,1,5,6,4,2002,1,0,"广东省",0,51,3,1,1,1,0,1,3,97,1,NA,6,4,1,0
"2435",1465,44060211,44,2,83,2,1,1,0,1,6,1,97,0,0,2002,1,0,"广东省",1,83,4,1,0,1,0,0,1,6,NA,0,0,0,0,0
"2436",1566,44078514,44,2,27,2,1,1,2,9,4,1,2,5,5,2002,1,0,"广东省",1,27,1,1,0,1,0,2,9,4,1,0,5,5,1,1
"2437",1469,44060211,44,2,74,2,1,1,0,0,2,1,98,5,5,2002,1,0,"广东省",1,74,4,1,0,1,0,0,0,2,NA,1,5,5,1,1
"2438",1480,44060212,44,1,30,2,1,2,3,12,4,0,5,5,5,2002,1,0,"广东省",0,30,2,0,0,1,0,3,12,4,1,0,5,5,1,1
"2439",1612,44092321,44,1,77,2,1,1,2,14,1,1,97,6,5,2002,1,0,"广东省",0,77,4,1,0,1,0,2,14,1,NA,1,6,5,1,1
"2440",1472,44060211,44,2,53,2,1,1,0,3,3,1,4,4,3,2002,1,0,"广东省",1,53,3,1,0,1,0,0,3,3,1,1,4,3,0,0
"2441",1567,44078514,44,2,30,1,1,2,2,9,97,1,10,4,4,2002,1,0,"广东省",1,30,2,1,1,1,0,2,9,97,0,NA,4,4,0,0
"2442",1564,44078514,44,2,36,1,1,1,2,8,97,1,10,6,4,2002,1,0,"广东省",1,36,2,1,1,1,0,2,8,97,0,NA,6,4,1,0
"2443",1476,44060212,44,2,63,1,1,1,0,2,97,1,10,5,5,2002,1,0,"广东省",1,63,3,1,1,1,0,0,2,97,0,NA,5,5,1,1
"2444",1470,44060211,44,2,77,2,1,4,1,7,2,1,99,4,4,2002,1,0,"广东省",1,77,4,1,0,1,1,1,7,2,NA,1,4,4,0,0
"2445",1475,44060212,44,2,56,2,1,1,0,3,3,1,11,5,5,2002,1,0,"广东省",1,56,3,1,0,1,0,0,3,3,0,1,5,5,1,1
"2446",1608,44092321,44,1,42,2,1,1,2,7,6,1,5,5,4,2002,1,0,"广东省",0,42,2,1,0,1,0,2,7,6,1,0,5,4,1,0
"2447",1607,44092321,44,2,37,2,1,1,2,8,3,1,99,6,3,2002,1,0,"广东省",1,37,2,1,0,1,0,2,8,3,NA,1,6,3,1,0
"2448",1557,44078513,44,2,40,2,1,3,3,10,1,1,5,8,5,2002,1,0,"广东省",1,40,2,1,0,1,1,3,10,1,1,1,8,5,NA,1
"2449",1474,44060212,44,2,52,2,1,3,2,9,3,1,11,5,5,2002,1,0,"广东省",1,52,3,1,0,1,1,2,9,3,0,1,5,5,1,1
"2450",1477,44060212,44,2,65,2,1,1,0,3,2,1,8,6,6,2002,1,0,"广东省",1,65,3,1,0,1,0,0,3,2,1,1,6,6,1,1
"2451",1478,44060212,44,2,39,2,1,1,1,6,3,1,10,5,5,2002,1,0,"广东省",1,39,2,1,0,1,0,1,6,3,0,1,5,5,1,1
"2452",1482,44060212,44,2,62,2,1,1,0,4,3,1,11,5,4,2002,1,0,"广东省",1,62,3,1,0,1,0,0,4,3,0,1,5,4,1,0
"2453",1488,44060221,44,2,72,1,1,1,1,5,97,0,11,8,8,2002,1,0,"广东省",1,72,4,0,1,1,0,1,5,97,0,NA,8,8,NA,NA
"2454",1481,44060212,44,2,39,2,1,1,3,10,2,1,4,5,5,2002,1,0,"广东省",1,39,2,1,0,1,0,3,10,2,1,1,5,5,1,1
"2455",1487,44060221,44,1,35,1,1,1,2,9,6,1,10,4,4,2002,1,0,"广东省",0,35,2,1,1,1,0,2,9,6,0,0,4,4,0,0
"2456",1555,44078513,44,1,39,2,1,1,2,8,3,1,10,8,8,2002,1,0,"广东省",0,39,2,1,0,1,0,2,8,3,0,1,8,8,NA,NA
"2457",1486,44060221,44,1,32,2,1,1,3,11,2,1,5,5,5,2002,1,0,"广东省",0,32,2,1,0,1,0,3,11,2,1,1,5,5,1,1
"2458",1554,44078513,44,2,24,2,1,2,4,14,2,1,2,6,5,2002,1,0,"广东省",1,24,1,1,0,1,0,3,14,2,1,1,6,5,1,1
"2459",1675,44092332,44,1,60,1,1,1,0,0,97,0,98,5,8,2002,1,0,"广东省",0,60,3,0,1,1,0,0,0,97,NA,NA,5,8,1,NA
"2460",1674,44092332,44,2,35,1,1,1,2,12,97,1,8,8,1,2002,1,0,"广东省",1,35,2,1,1,1,0,2,12,97,1,NA,8,1,NA,0
"2461",1677,44092332,44,2,51,1,1,1,0,0,97,1,10,5,4,2002,1,0,"广东省",1,51,3,1,1,1,0,0,0,97,0,NA,5,4,1,0
"2462",1676,44092332,44,2,69,1,1,1,0,0,97,1,10,6,2,2002,1,0,"广东省",1,69,3,1,1,1,0,0,0,97,0,NA,6,2,1,0
"2463",1490,44060221,44,1,28,1,1,2,2,12,2,1,10,6,4,2002,1,0,"广东省",0,28,1,1,1,1,0,2,12,2,0,1,6,4,1,0
"2464",1483,44060221,44,2,36,2,1,1,3,11,2,1,4,5,4,2002,1,0,"广东省",1,36,2,1,0,1,0,3,11,2,1,1,5,4,1,0
"2465",1556,44078513,44,1,45,2,1,1,1,6,3,1,10,6,6,2002,1,0,"广东省",0,45,2,1,0,1,0,1,6,3,0,1,6,6,1,1
"2466",1489,44060221,44,2,80,2,1,1,0,2,97,1,11,0,0,2002,1,0,"广东省",1,80,4,1,0,1,0,0,2,97,0,NA,0,0,0,0
"2467",1485,44060221,44,1,41,2,1,1,3,10,7,0,2,5,5,2002,1,0,"广东省",0,41,2,0,0,1,0,3,10,7,1,0,5,5,1,1
"2468",1558,44078513,44,2,40,2,1,1,2,7,2,1,2,8,8,2002,1,0,"广东省",1,40,2,1,0,1,0,2,7,2,1,1,8,8,NA,NA
"2469",1491,44060221,44,2,29,2,1,1,3,12,1,0,8,5,5,2002,1,0,"广东省",1,29,1,0,0,1,0,3,12,1,1,1,5,5,1,1
"2470",1484,44060222,44,2,55,2,1,1,0,2,3,1,10,5,5,2002,1,0,"广东省",1,55,3,1,0,1,0,0,2,3,0,1,5,5,1,1
"2471",1500,44060222,44,2,39,2,1,1,5,9,1,1,10,3,3,2002,1,0,"广东省",1,39,2,1,0,1,0,4,9,1,0,1,3,3,0,0
"2472",1553,44078513,44,2,76,1,1,1,0,0,97,1,10,6,5,2002,1,0,"广东省",1,76,4,1,1,1,0,0,0,97,0,NA,6,5,1,1
"2473",1673,44092331,44,1,18,1,1,2,3,12,97,0,9,5,3,2002,1,0,"广东省",0,18,1,0,1,1,0,3,12,97,0,NA,5,3,1,0
"2474",1672,44092331,44,2,32,1,1,1,2,7,97,1,4,6,4,2002,1,0,"广东省",1,32,2,1,1,1,0,2,7,97,1,NA,6,4,1,0
"2475",1496,44060222,44,1,75,2,1,3,5,16,2,1,10,6,5,2002,1,0,"广东省",0,75,4,1,0,1,1,4,16,2,0,1,6,5,1,1
"2476",1498,44060222,44,2,32,2,1,1,1,7,6,1,9,5,4,2002,1,0,"广东省",1,32,2,1,0,1,0,1,7,6,0,0,5,4,1,0
"2477",1545,44078512,44,1,20,2,1,1,3,11,97,0,9,5,4,2002,1,0,"广东省",0,20,1,0,0,1,0,3,11,97,0,NA,5,4,1,0
"2478",1671,44092331,44,1,47,1,1,1,0,1,97,1,10,6,1,2002,1,0,"广东省",0,47,2,1,1,1,0,0,1,97,0,NA,6,1,1,0
"2479",1670,44092331,44,2,70,1,1,1,0,0,97,1,11,8,8,2002,1,0,"广东省",1,70,4,1,1,1,0,0,0,97,0,NA,8,8,NA,NA
"2480",1497,44060222,44,2,48,2,1,3,3,15,0,1,10,5,5,2002,1,0,"广东省",1,48,2,1,0,1,1,3,15,0,0,1,5,5,1,1
"2481",1546,44078512,44,2,27,2,1,2,2,8,97,1,10,8,8,2002,1,0,"广东省",1,27,1,1,0,1,0,2,8,97,0,NA,8,8,NA,NA
"2482",1543,44078512,44,1,31,2,1,3,4,15,0,1,10,5,5,2002,1,0,"广东省",0,31,2,1,0,1,1,3,15,0,0,1,5,5,1,1
"2483",1494,44060222,44,1,41,1,1,1,2,9,97,1,10,5,5,2002,1,0,"广东省",0,41,2,1,1,1,0,2,9,97,0,NA,5,5,1,1
"2484",1493,44060222,44,1,49,2,1,1,1,6,1,1,2,6,5,2002,1,0,"广东省",0,49,2,1,0,1,0,1,6,1,1,1,6,5,1,1
"2485",1492,44060222,44,2,68,2,1,3,3,12,2,1,10,6,5,2002,1,0,"广东省",1,68,3,1,0,1,1,3,12,2,0,1,6,5,1,1
"2486",1499,44060222,44,1,64,2,1,3,5,13,1,1,10,6,5,2002,1,0,"广东省",0,64,3,1,0,1,1,4,13,1,0,1,6,5,1,1
"2487",1548,44078512,44,2,36,1,1,1,1,6,97,1,10,8,8,2002,1,0,"广东省",1,36,2,1,1,1,0,1,6,97,0,NA,8,8,NA,NA
"2488",1542,44078512,44,2,32,2,1,1,3,12,0,1,2,6,6,2002,1,0,"广东省",1,32,2,1,0,1,0,3,12,0,1,1,6,6,1,1
"2489",1550,44078512,44,1,28,2,1,3,5,15,0,1,10,6,5,2002,1,0,"广东省",0,28,1,1,0,1,1,4,15,0,0,1,6,5,1,1
"2490",1605,44092312,44,1,30,2,1,1,1,5,6,1,10,6,3,2002,1,0,"广东省",0,30,2,1,0,1,0,1,5,6,0,0,6,3,1,0
"2491",1549,44078512,44,1,33,2,1,1,4,18,2,1,4,5,4,2002,1,0,"广东省",0,33,2,1,0,1,0,3,18,2,1,1,5,4,1,0
"2492",1495,44060222,44,1,22,1,1,1,2,9,6,0,10,5,3,2002,1,0,"广东省",0,22,1,0,1,1,0,2,9,6,0,0,5,3,1,0
"2493",1600,44092312,44,2,35,2,1,1,2,7,97,1,10,5,5,2002,1,0,"广东省",1,35,2,1,0,1,0,2,7,97,0,NA,5,5,1,1
"2494",1639,44078122,44,2,47,1,1,1,0,4,97,1,10,6,5,2002,1,0,"广东省",1,47,2,1,1,1,0,0,4,97,0,NA,6,5,1,1
"2495",1633,44078121,44,1,41,1,1,1,0,5,97,1,11,8,8,2002,1,0,"广东省",0,41,2,1,1,1,0,0,5,97,0,NA,8,8,NA,NA
"2496",1638,44078122,44,1,73,1,1,1,0,2,97,1,10,5,6,2002,1,0,"广东省",0,73,4,1,1,1,0,0,2,97,0,NA,5,6,1,1
"2497",1640,44078122,44,2,75,1,98,1,0,0,97,1,11,6,6,2002,1,0,"广东省",1,75,4,1,1,NA,0,0,0,97,0,NA,6,6,1,1
"2498",1606,44092312,44,2,40,2,1,1,3,9,97,1,10,5,8,2002,1,0,"广东省",1,40,2,1,0,1,0,3,9,97,0,NA,5,8,1,NA
"2499",1604,44092312,44,2,56,2,1,1,0,2,9,1,10,6,4,2002,1,0,"广东省",1,56,3,1,0,1,0,0,2,9,0,0,6,4,1,0
"2500",1603,44092312,44,2,40,2,1,1,2,7,97,1,10,5,3,2002,1,0,"广东省",1,40,2,1,0,1,0,2,7,97,0,NA,5,3,1,0
"2501",1637,44078122,44,1,53,1,1,1,1,6,97,1,10,5,5,2002,1,0,"广东省",0,53,3,1,1,1,0,1,6,97,0,NA,5,5,1,1
"2502",1632,44078121,44,2,70,1,1,1,0,0,97,1,10,5,5,2002,1,0,"广东省",1,70,4,1,1,1,0,0,0,97,0,NA,5,5,1,1
"2503",1636,44078122,44,2,40,1,1,1,1,6,97,1,10,6,4,2002,1,0,"广东省",1,40,2,1,1,1,0,1,6,97,0,NA,6,4,1,0
"2504",1634,44078121,44,2,55,1,1,1,1,6,97,1,10,6,4,2002,1,0,"广东省",1,55,3,1,1,1,0,1,6,97,0,NA,6,4,1,0
"2505",1602,44092312,44,1,54,2,1,1,0,4,6,1,10,8,2,2002,1,0,"广东省",0,54,3,1,0,1,0,0,4,6,0,0,8,2,NA,0
"2506",1596,44092311,44,2,31,2,1,1,0,4,6,1,10,6,4,2002,1,0,"广东省",1,31,2,1,0,1,0,0,4,6,0,0,6,4,1,0
"2507",1599,44092311,44,2,38,2,1,1,0,3,97,1,10,5,4,2002,1,0,"广东省",1,38,2,1,0,1,0,0,3,97,0,NA,5,4,1,0
"2508",1598,44092311,44,2,51,2,1,1,0,0,97,1,10,6,3,2002,1,0,"广东省",1,51,3,1,0,1,0,0,0,97,0,NA,6,3,1,0
"2509",1594,44092311,44,1,27,2,1,1,2,9,97,1,10,6,6,2002,1,0,"广东省",0,27,1,1,0,1,0,2,9,97,0,NA,6,6,1,1
"2510",1595,44092311,44,1,60,2,1,1,0,4,6,1,9,6,3,2002,1,0,"广东省",0,60,3,1,0,1,0,0,4,6,0,0,6,3,1,0
"2511",1593,44092311,44,2,24,2,1,1,2,8,97,1,10,5,1,2002,1,0,"广东省",1,24,1,1,0,1,0,2,8,97,0,NA,5,1,1,0
"2512",1597,44092311,44,2,24,2,1,1,0,1,97,1,10,8,8,2002,1,0,"广东省",1,24,1,1,0,1,0,0,1,97,0,NA,8,8,NA,NA
"2513",1627,44078112,44,1,54,1,1,1,1,6,97,1,10,6,6,2002,1,0,"广东省",0,54,3,1,1,1,0,1,6,97,0,NA,6,6,1,1
"2514",1626,44078112,44,2,24,1,1,1,3,12,97,0,10,6,5,2002,1,0,"广东省",1,24,1,0,1,1,0,3,12,97,0,NA,6,5,1,1
"2515",1625,44078111,44,2,50,1,1,1,1,7,97,1,10,5,5,2002,1,0,"广东省",1,50,3,1,1,1,0,1,7,97,0,NA,5,5,1,1
"2516",1629,44078112,44,2,42,1,1,1,3,10,97,1,10,5,4,2002,1,0,"广东省",1,42,2,1,1,1,0,3,10,97,0,NA,5,4,1,0
"2517",1630,44078112,44,2,47,1,1,1,0,5,97,1,98,6,4,2002,1,0,"广东省",1,47,2,1,1,1,0,0,5,97,NA,NA,6,4,1,0
"2518",1621,44078111,44,1,23,1,1,1,3,12,97,0,11,5,4,2002,1,0,"广东省",0,23,1,0,1,1,0,3,12,97,0,NA,5,4,1,0
"2519",1622,44078111,44,2,53,1,1,1,0,6,97,1,11,5,5,2002,1,0,"广东省",1,53,3,1,1,1,0,0,6,97,0,NA,5,5,1,1
"2520",1623,44078111,44,2,76,1,1,1,0,2,97,1,10,6,5,2002,1,0,"广东省",1,76,4,1,1,1,0,0,2,97,0,NA,6,5,1,1
